latitude,longitude,event_type_code,event_type,data_id,fatalities,data_id
31.9696,67.38,8,Strategic development,2857539,0,1391450
36.7341,69.5336,1,Battle-Government regains territory,1425438,0,1724651
36.1201,68.6819,9,Violence against civilians,1425624,2,1724569
35.7666,65.7649,2,Battle-No change of territory,4287101,20,1381578
37.4657,69.6113,1,Battle-Government regains territory,1425640,0,1620244
31.4817,64.3226,6,Remote violence,1425824,7,1349560
34.0923,70.469,1,Battle-Government regains territory,1425825,3,1724728
32.5083,67.8328,6,Remote violence,1425834,2,1425834
30.1833,66.1,3,Battle-Non-state actor overtakes territory,1425838,0,1368843
34.1768,70.7255,6,Remote violence,1425839,0,1425839
34.2379,71.0445,7,Riots/Protests,1426293,0,1605948
34.5884,68.958,8,Strategic development,1426300,0,1724615
34.1032,70.4607,8,Strategic development,4293392,6,1724757
34.2535,71.1153,6,Remote violence,1426450,7,1426450
36.9529,65.1238,1,Battle-Government regains territory,1594993,1,1349174
34.0923,70.469,5,Non-violent transfer of territory,1426778,0,1724728
34.3841,70.2437,6,Remote violence,1426781,10,1426781
32.9264,69.2565,6,Remote violence,1426789,12,1384152
34.0923,70.469,8,Strategic development,1426983,0,1724728
33.4239,69.3768,6,Remote violence,1426992,1,1724697
33.6403,69.8167,8,Strategic development,1427174,0,1620304
34.3667,69.2167,8,Strategic development,1427178,0,1391812
33.6682,68.6008,6,Remote violence,2855082,2,1724554
34.547,70.2444,7,Riots/Protests,1427530,0,1684348
34.4811,62.5863,2,Battle-No change of territory,1427527,3,1427527
33.2874,69.9128,2,Battle-No change of territory,1427535,13,1684215
34.4811,62.5863,9,Violence against civilians,1427741,1,1427527
35.0467,69.2919,2,Battle-No change of territory,1427742,1,1423709
31.8033,66.3242,7,Riots/Protests,1427748,0,1258113
33.7917,69.9094,9,Violence against civilians,1428383,3,1620214
36.0286,70.7725,6,Remote violence,1602309,3,1620213
32.7164,65.8986,6,Remote violence,2860518,42,1360448
34.1405,70.5962,2,Battle-No change of territory,1429461,22,1429461
34.9874,63.1289,9,Violence against civilians,1429637,0,1721261
34.8794,69.673,2,Battle-No change of territory,1429644,1,1429644
34.8085,63.43,9,Violence against civilians,1429873,0,1632670
36.5166,70.7952,9,Violence against civilians,1602306,1,1602344
32.7076,69.2784,9,Violence against civilians,1430092,1,1598419
35.6237,69.2799,2,Battle-No change of territory,1594782,4,1594782
32.5555,67.0371,8,Strategic development,1430506,3,1724822
34.1434,70.2437,2,Battle-No change of territory,1594771,1,1594771
31.0058,66.4,7,Riots/Protests,1430515,0,1724792
34.2774,70.3618,8,Strategic development,1430673,0,1724756
34.6925,70.9264,8,Strategic development,1430674,0,1684223
32.4394,62.0756,9,Violence against civilians,1430840,3,1430840
32.4778,66.9176,2,Battle-No change of territory,1594737,9,1594737
34.2116,70.2865,2,Battle-No change of territory,6378032,15,1594712
34.2054,70.2714,6,Remote violence,2866554,2,1431030
34.5195,65.2509,7,Riots/Protests,1431249,0,1721061
34.2118,69.0999,7,Riots/Protests,1431252,0,1724663
34.7539,70.1027,8,Strategic development,1431431,0,1399190
34.5125,70.0322,8,Strategic development,1431442,0,1431442
31.0058,66.4,8,Strategic development,1594665,0,1724792
34.9845,69.3266,8,Strategic development,1431654,0,1431654
35.9024,68.4874,8,Strategic development,1431865,3,1721041
35.7258,63.7894,8,Strategic development,1432079,0,1395499
34.3473,70.8004,2,Battle-No change of territory,1432085,2,1432085
36.4507,67.8962,6,Remote violence,2867421,5,1594930
34.0655,70.6638,6,Remote violence,1432305,3,1432305
34.1233,71.0937,7,Riots/Protests,1432323,0,1620248
31.3206,65.9611,9,Violence against civilians,2868696,0,1363518
34.8001,69.6644,6,Remote violence,1432826,4,1620185
33.2594,70.2053,6,Remote violence,1432832,3,1432832
34.9109,71.1274,8,Strategic development,1594526,0,1671072
32.624,62.4613,8,Strategic development,1433232,0,1258137
36.4507,67.8962,2,Battle-No change of territory,1433234,6,1594930
38.4435,70.8041,1,Battle-Government regains territory,1602304,16,1602304
36.7896,68.8472,6,Remote violence,2867549,21,1408185
32.6246,65.8107,2,Battle-No change of territory,4783434,10,1594491
37.126,69.8305,2,Battle-No change of territory,1433689,4,1433689
34.7946,69.6793,1,Battle-Government regains territory,1433899,8,1369360
34.5876,70.6289,2,Battle-No change of territory,2868189,3,1399716
35.5891,68.9009,2,Battle-No change of territory,1434097,0,1395715
32.1086,64.618,6,Remote violence,1434293,6,1411750
31.0667,64.1167,6,Remote violence,1434295,6,1434295
33.4433,68.391,2,Battle-No change of territory,1594457,3,1594457
34.1405,70.5962,6,Remote violence,2868965,1,1429461
32.1554,63.0865,6,Remote violence,1434484,10,1434484
36.7896,68.8472,1,Battle-Government regains territory,1434740,10,1408185
36.6648,68.8827,1,Battle-Government regains territory,1434755,10,1396475
36.1201,68.6819,5,Non-violent transfer of territory,1434742,0,1724569
33.3257,69.8281,6,Remote violence,1434952,1,1378161
35.2793,68.3789,9,Violence against civilians,1578539,7,1640877
34.871,69.6444,2,Battle-No change of territory,1435342,0,1435342
36.1666,65.8549,6,Remote violence,1435344,0,1435344
33.8906,62.4065,2,Battle-No change of territory,2870693,9,1435346
32.0849,66.0004,3,Battle-Non-state actor overtakes territory,1435354,3,1724705
35.5392,70.2754,8,Strategic development,1435512,0,1594940
34.719,69.673,6,Remote violence,1435516,2,1435516
36.1579,68.7203,2,Battle-No change of territory,1435523,1,1435523
34.2054,70.2714,2,Battle-No change of territory,1435525,7,1431030
34.7406,69.6686,2,Battle-No change of territory,1435530,5,1435530
35.8347,64.5189,1,Battle-Government regains territory,1435709,5,1375840
33.5019,68.5989,2,Battle-No change of territory,1435723,2,1435723
35.8372,64.5259,1,Battle-Government regains territory,1435707,5,1413363
31.9635,63.1336,2,Battle-No change of territory,1435892,5,1435892
33.2764,68.3313,2,Battle-No change of territory,1435896,3,1435896
35.8347,64.5189,3,Battle-Non-state actor overtakes territory,1435903,0,1375840
33.6768,69.4496,2,Battle-No change of territory,1435907,0,1435907
35.8118,64.5091,2,Battle-No change of territory,1435911,0,1435911
35.8051,64.2892,2,Battle-No change of territory,1435915,0,1435915
36.3041,66.8573,6,Remote violence,1435917,2,1724596
34.2964,70.6784,2,Battle-No change of territory,1436098,2,1436098
34.9714,71.3944,2,Battle-No change of territory,1436134,2,1436134
36.3798,69.3236,8,Strategic development,1436114,1,1378806
35.8118,64.5091,3,Battle-Non-state actor overtakes territory,1436127,13,1435911
33.8483,68.831,2,Battle-No change of territory,1436276,20,1387263
34.5658,69.2131,6,Remote violence,1436292,0,1436292
31.3918,64.319,9,Violence against civilians,1594422,1,1724713
35.6875,64.2932,1,Battle-Government regains territory,1436302,15,1724770
36.1343,69.1971,9,Violence against civilians,1436312,1,1684326
