latitude,longitude,data_id,period,event_type_code,event_type,actor1,assoc_actor_1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities
33.4349,68.4468,CON1365266,2018 January,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Mungor,33.4349,68.4468,1,BBC Monitoring; Ghaznawian TV,Subnational-national,"Taliban fighters attacked a security checkpoint in the Mungor area of Ghazni District, Ghazni Province, as reported on January 4, 2018. 5 soldiers were killed and 5 others wounded; local officials rejected these claims.",5
34.4265,70.4515,CON1365268,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Jalalabad,0,Jalalabad,34.4265,70.4515,3,Bakhtar News Agency,National,"Afghan military operations resulted in the deaths of 23 militants (coded across 6 events), including 23 IS fighters and 3 Taliban commanders, over 24 hours, as reported on January 4, 2018, in Nangarhar, Laghman, Ghazni, Logar, Kandahar, and Balkh Provinces.",3
36.7564,66.8972,CON1365269,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Balkh,Balkh,0,Balkh,36.7564,66.8972,3,Bakhtar News Agency,National,"Afghan military operations resulted in the deaths of 23 militants (coded across 6 events), including 23 IS fighters and 3 Taliban commanders, over 24 hours, as reported on January 4, 2018, in Nangarhar, Laghman, Ghazni, Logar, Kandahar, and Balkh Provinces.",4
33.5508,68.4225,CON1365270,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Ghazni,33.5508,68.4225,3,Bakhtar News Agency,National,"Afghan military operations resulted in the deaths of 23 militants (coded across 6 events), including 23 IS fighters and 3 Taliban commanders, over 24 hours, as reported on January 4, 2018, in Nangarhar, Laghman, Ghazni, Logar, Kandahar, and Balkh Provinces.",4
34.6714,70.2094,CON1365272,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Laghman,Mehtar Lam,0,Mehtar Lam,34.6714,70.2094,3,Bakhtar News Agency,National,"Afghan military operations resulted in the deaths of 23 militants (coded across 6 events), including 23 IS fighters and 3 Taliban commanders, over 24 hours, as reported on January 4, 2018, in Nangarhar, Laghman, Ghazni, Logar, Kandahar, and Balkh Provinces.",4
34.5167,69.1833,CON1365259,2018 January,2,Battle-No change of territory,Islamic State (Afghanistan),0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,BBC Monitoring; Telegram; Tolo News; Agence France Presse; Anadolu Agency; Associated Press; Bakhtar News Agency; Xinhua General News Service,Subnational-international,"A suicide bomber claimed by the Islamic State targeted police forces that were engaged in protecting ongoing protests by shopkeepers that had turned violent (protest coded as a separate event) in the Banayi area of Kabul City on the evening of January 4, 2018. 13-20 people, potentially all policemen, along with the suicide bomber were killed. 30 people, including policemen and civilians, were wounded. IS claimed to have killed and injured 80 security personnel. The MoD reported on January 8, 2018, that it doubted the IS claims of recent, big attacks, saying instead that it was a strategy by the Haqqani Network. The UN Mission in Afghanistan warned on January 8, 2018, that this attack may be considered a war crime since the police forces were engaged in legitimate law-enforcement functions and thus considered civilians.",14
32.6379,65.9077,CON1365267,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Hazaragay,32.6379,65.9077,1,Pajhwok Afghan News,National,"Afghan military forces raided Taliban hideouts in the Kaftar Khan and Hazaragay areas of Tarinkot District, Urozgan Province, reported on January 4, 2018. 7 militants, including a commander, were killed (coded across 2 events) and 3 others wounded. The security forces also defused landmines in the area.",4
31.6133,65.7101,CON1365271,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Kandahar,Kandahar,0,Kandahar,31.6133,65.7101,3,Bakhtar News Agency,National,"Afghan military operations resulted in the deaths of 23 militants (coded across 6 events), including 23 IS fighters and 3 Taliban commanders, over 24 hours, as reported on January 4, 2018, in Nangarhar, Laghman, Ghazni, Logar, Kandahar, and Balkh Provinces.",4
33.9953,69.0227,CON1365273,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Logar,Pul i Alam,0,Puli Alam,33.9953,69.0227,3,Bakhtar News Agency,National,"Afghan military operations resulted in the deaths of 23 militants (coded across 6 events), including 23 IS fighters and 3 Taliban commanders, over 24 hours, as reported on January 4, 2018, in Nangarhar, Laghman, Ghazni, Logar, Kandahar, and Balkh Provinces.",4
34.272,70.5679,CON1365028,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Rodat,0,Rodat,34.272,70.5679,2,Bakhtar News Agency,National,"Afghan military forces targeted IS militants in Dih Bala, Achin, and Rodat Districts of Nangarhar Province over 24 hours, as reported on January 5, 2018. 10 militants were killed (coded across 3 events), including Pakistani nationals.",3
34.0923,70.469,CON1365030,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Dih Bala,0,Dih Bala,34.0923,70.469,2,Bakhtar News Agency,National,"Afghan military forces targeted IS militants in Dih Bala, Achin, and Rodat Districts of Nangarhar Province over 24 hours, as reported on January 5, 2018. 10 militants were killed (coded across 3 events), including Pakistani nationals.",4
34.0923,70.469,CON1365036,2018 January,2,Battle-No change of territory,Afghan and/or NATO Forces,0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Dih Bala,0,Dih Bala,34.0923,70.469,2,Khaama Press,Subnational,"Ground operations and airstrikes by Afghan and/or NATO forces targeted IS training camps and compounds in the Esta Karan, Gorgori, and Shabi areas of Dih Bala District, Nangarhar Province, over the previous 48 hours (2 days), reported on January 5, 2018. 11 militants were killed in Gorgori, 5 in Esta Karan, and 5 in Shabi (21 total fatalities coded across coded across 3 locations and 2 days for 6 events).",2
34.1995,70.8585,CON1365037,2018 January,2,Battle-No change of territory,Afghan and/or NATO Forces,0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Dih Bala,0,Gorgori,34.1995,70.8585,1,Khaama Press,Subnational,"Ground operations and airstrikes by Afghan and/or NATO forces targeted IS training camps and compounds in the Esta Karan, Gorgori, and Shabi areas of Dih Bala District, Nangarhar Province, over the previous 48 hours (2 days), reported on January 5, 2018. 11 militants were killed in Gorgori, 5 in Esta Karan, and 5 in Shabi (21 total fatalities coded across coded across 3 locations and 2 days for 6 events).",5
34.1056,70.3875,CON1365038,2018 January,2,Battle-No change of territory,Afghan and/or NATO Forces,0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Dih Bala,0,Shabi,34.1056,70.3875,1,Khaama Press,Subnational,"Ground operations and airstrikes by Afghan and/or NATO forces targeted IS training camps and compounds in the Esta Karan, Gorgori, and Shabi areas of Dih Bala District, Nangarhar Province, over the previous 48 hours (2 days), reported on January 5, 2018. 11 militants were killed in Gorgori, 5 in Esta Karan, and 5 in Shabi (21 total fatalities coded across coded across 3 locations and 2 days for 6 events).",2
32.1058,66.9083,CON1365044,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Zabul,Qalat,0,Qalat,32.1058,66.9083,3,Bakhtar News Agency,National,"Afghan air and ground operations killed 30 Taliban militants (coded across 9 events), injured 18 others, and detained 2 over 24 hours, as reported on January 5, 2018, in Nangarhar, Ghazni, Logar, Kandahar, Urozgan, Wardak, Zabul, Faryab, and Helmand Provinces.",3
32.6268,65.8733,CON1365045,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,3,Bakhtar News Agency,National,"Afghan air and ground operations killed 30 Taliban militants (coded across 9 events), injured 18 others, and detained 2 over 24 hours, as reported on January 5, 2018, in Nangarhar, Ghazni, Logar, Kandahar, Urozgan, Wardak, Zabul, Faryab, and Helmand Provinces.",3
34.7896,71.1097,CON1365046,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Kunar,Sirkanay,0,Sirkanay,34.7896,71.1097,2,Bakhtar News Agency,National,"Afghan military forces targeted Taliban militants while they were planting mines in Sirkanay District, Kunar Province, as reported on January 5, 2018. 3 militants were killed and several others wounded.",3
33.5508,68.4225,CON1365047,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Ghazni,33.5508,68.4225,3,Bakhtar News Agency,National,"Afghan air and ground operations killed 30 Taliban militants (coded across 9 events), injured 18 others, and detained 2 over 24 hours, as reported on January 5, 2018, in Nangarhar, Ghazni, Logar, Kandahar, Urozgan, Wardak, Zabul, Faryab, and Helmand Provinces.",4
31.5938,64.3716,CON1365048,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Helmand,Lashkargah,0,Lashkargah,31.5938,64.3716,3,Bakhtar News Agency,National,"Afghan air and ground operations killed 30 Taliban militants (coded across 9 events), injured 18 others, and detained 2 over 24 hours, as reported on January 5, 2018, in Nangarhar, Ghazni, Logar, Kandahar, Urozgan, Wardak, Zabul, Faryab, and Helmand Provinces.",4
31.985,65.4728,CON1365051,2018 January,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Kandahar,Khakrez,0,Khakrez,31.985,65.4728,3,BBC Monitoring; Voice of Jihad,Other-national,"Taliban fighters attacked a military convoy somewhere in between Kandahar city and Tarinkot city (Khakrez coded as midpoint) on January 5, 2018, using heavy and light weaponry. 6 Afghan soldiers were killed and 3 vehicles destroyed; the Taliban claimed to have suffered no casualties and seized a number of weapons.",6
34.6714,70.2094,CON1365052,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Laghman,Mehtar Lam,0,Mehtar Lam,34.6714,70.2094,1,Bakhtar News Agency,National,"Afghan military forces targeted Taliban militants on the morning of January 5, 2018, in areas of Mehtar Lam city. 8 militants were killed.",8
34.1258,70.7133,CON1734217,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Achin,0,Sra Kala,34.1258,70.7133,2,Bakhtar News Agency,National,"Afghan military forces targeted IS militants in Dih Bala, Achin, and Rodat Districts of Nangarhar Province over 24 hours, as reported on January 5, 2018. 10 militants were killed (coded across 3 events), including Pakistani nationals.",3
34.4265,70.4515,CON1365040,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Nangarhar,Jalalabad,0,Jalalabad,34.4265,70.4515,3,Bakhtar News Agency; Pajhwok Afghan News,National,"Afghan air and ground operations killed 30 Taliban militants (coded across 9 events), injured 18 others, and detained 2 over 24 hours, as reported on January 5, 2018, in Nangarhar, Ghazni, Logar, Kandahar, Urozgan, Wardak, Zabul, Faryab, and Helmand Provinces.",3
31.6133,65.7101,CON1365041,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Kandahar,Kandahar,0,Kandahar,31.6133,65.7101,3,Bakhtar News Agency,National,"Afghan air and ground operations killed 30 Taliban militants (coded across 9 events), injured 18 others, and detained 2 over 24 hours, as reported on January 5, 2018, in Nangarhar, Ghazni, Logar, Kandahar, Urozgan, Wardak, Zabul, Faryab, and Helmand Provinces.",3
34.3956,68.8662,CON1365042,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Wardak,Maidan Shar,0,Maidan Shar,34.3956,68.8662,3,Bakhtar News Agency,National,"Afghan air and ground operations killed 30 Taliban militants (coded across 9 events), injured 18 others, and detained 2 over 24 hours, as reported on January 5, 2018, in Nangarhar, Ghazni, Logar, Kandahar, Urozgan, Wardak, Zabul, Faryab, and Helmand Provinces.",3
33.9953,69.0227,CON1365043,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Logar,Pul i Alam,0,Puli Alam,33.9953,69.0227,3,Bakhtar News Agency,National,"Afghan air and ground operations killed 30 Taliban militants (coded across 9 events), injured 18 others, and detained 2 over 24 hours, as reported on January 5, 2018, in Nangarhar, Ghazni, Logar, Kandahar, Urozgan, Wardak, Zabul, Faryab, and Helmand Provinces.",3
